"","ID","outcome","choice","vignette","treatment"
"7746","991567","angry",TRUE,23,"1"
"77501","447172","angry",TRUE,23,"2"
"77522","656213","angry",FALSE,23,"3"
"7754","928521","angry",FALSE,23,"2"
"77551","794135","angry",FALSE,23,"1"
"77581","892330","angry",FALSE,23,"1"
"7760","489650","angry",FALSE,23,"2"
"77611","290736","angry",FALSE,23,"2"
"7765","563088","angry",FALSE,23,"1"
"7767","646640","angry",FALSE,23,"1"
"77682","799027","angry",FALSE,23,"3"
"77691","317507","angry",FALSE,23,"2"
"7770","424912","angry",TRUE,23,"3"
"7771","790124","angry",FALSE,23,"3"
"7772","367465","angry",FALSE,23,"2"
"77741","786622","angry",FALSE,23,"2"
"77751","285022","angry",FALSE,23,"2"
"77761","448778","angry",FALSE,23,"1"
"77792","807099","angry",FALSE,23,"1"
"77811","817157","angry",FALSE,23,"3"
"77821","681865","angry",FALSE,23,"3"
"77861","728685","angry",TRUE,23,"3"
"77881","864707","angry",TRUE,23,"2"
"77901","690479","angry",FALSE,23,"1"
"77911","147607","angry",FALSE,23,"3"
"7793","254735","angry",FALSE,23,"1"
"7795","270824","angry",FALSE,23,"1"
"77991","646604","angry",FALSE,23,"3"
"78021","609162","angry",FALSE,23,"3"
"7803","890085","angry",FALSE,23,"2"
"78051","903529","angry",FALSE,23,"2"
"78061","713220","angry",FALSE,23,"3"
"78071","149712","angry",FALSE,23,"3"
"78081","331342","angry",TRUE,23,"1"
"78091","211850","angry",FALSE,23,"1"
"78111","556115","angry",TRUE,23,"3"
"78122","919593","angry",TRUE,23,"3"
"78151","557335","angry",FALSE,23,"1"
"7824","754939","angry",TRUE,23,"2"
"78251","621985","angry",TRUE,23,"3"
"78272","582494","angry",FALSE,23,"1"
"7828","838647","angry",FALSE,23,"1"
"78341","139861","angry",FALSE,23,"3"
"78352","269301","angry",FALSE,23,"2"
"7837","898478","angry",FALSE,23,"1"
"78401","132008","angry",TRUE,23,"3"
"78412","411184","angry",FALSE,23,"1"
"78422","653154","angry",FALSE,23,"3"
"78441","542040","angry",FALSE,23,"3"
"78451","476436","angry",TRUE,23,"2"
"78471","191494","angry",FALSE,23,"2"
"7849","125849","angry",FALSE,23,"2"
"78511","165953","angry",FALSE,23,"3"
"78531","750353","angry",FALSE,23,"3"
"78542","813507","angry",FALSE,23,"2"
"78551","723650","afraid",TRUE,23,"3"
"78571","794582","afraid",FALSE,23,"3"
"78611","697991","afraid",TRUE,23,"1"
"78622","369971","afraid",FALSE,23,"3"
"78642","519278","afraid",TRUE,23,"3"
"78661","666337","afraid",FALSE,23,"3"
"78671","694623","afraid",FALSE,23,"2"
"78682","263932","afraid",TRUE,23,"3"
"78691","325293","afraid",FALSE,23,"2"
"78711","383263","afraid",FALSE,23,"2"
"78731","499818","afraid",TRUE,23,"2"
"78761","864665","afraid",TRUE,23,"3"
"78771","492317","afraid",FALSE,23,"3"
"78782","996648","afraid",FALSE,23,"2"
"78811","711900","afraid",FALSE,23,"3"
"78862","146652","afraid",FALSE,23,"2"
"7887","634757","afraid",TRUE,23,"1"
"7888","523924","afraid",TRUE,23,"1"
"7889","419057","afraid",FALSE,23,"3"
"78901","855457","afraid",TRUE,23,"3"
"78911","170941","afraid",FALSE,23,"2"
"78951","499724","afraid",FALSE,23,"3"
"78962","402116","afraid",TRUE,23,"3"
"7899","993521","afraid",FALSE,23,"1"
"79011","984081","afraid",FALSE,23,"1"
"79022","437634","afraid",TRUE,23,"2"
"79031","235660","afraid",TRUE,23,"1"
"79051","690551","afraid",FALSE,23,"1"
"79082","684765","afraid",FALSE,23,"1"
"79091","945036","afraid",FALSE,23,"2"
"7913","372358","afraid",TRUE,23,"3"
"79171","344062","afraid",TRUE,23,"2"
"79181","203431","afraid",TRUE,23,"2"
"7919","601958","afraid",TRUE,23,"3"
"79221","833098","afraid",FALSE,23,"2"
"79242","399951","afraid",TRUE,23,"2"
"79251","729456","afraid",TRUE,23,"1"
"79311","968677","afraid",TRUE,23,"1"
"7933","667285","afraid",TRUE,23,"2"
"79341","587334","afraid",TRUE,23,"1"
"7935","294295","afraid",FALSE,23,"2"
"79371","108643","afraid",FALSE,23,"1"
"79391","205327","afraid",FALSE,23,"2"
"79422","773298","afraid",FALSE,23,"1"
"79431","741823","afraid",TRUE,23,"3"
"79441","277676","afraid",TRUE,23,"3"
"79451","684032","afraid",FALSE,23,"2"
"79471","107887","afraid",TRUE,23,"2"
"7948","778469","afraid",FALSE,23,"2"
"79491","642830","afraid",TRUE,23,"1"
"7951","307367","afraid",FALSE,23,"3"
"79522","257397","afraid",TRUE,23,"1"
"7954","265152","afraid",TRUE,23,"3"
"79552","348052","afraid",FALSE,23,"1"
"79562","728304","afraid",TRUE,23,"3"
"7957","483060","afraid",TRUE,23,"2"
"79611","717464","afraid",TRUE,23,"1"
"7962","140324","afraid",TRUE,23,"2"
"7964","320516","afraid",TRUE,23,"3"
"79652","146289","afraid",FALSE,23,"2"
"79661","380203","afraid",FALSE,23,"3"
"79672","216422","afraid",FALSE,23,"1"
"79681","315237","afraid",TRUE,23,"2"
"79691","896109","afraid",TRUE,23,"3"
"7971","490728","afraid",FALSE,23,"2"
"79741","869544","afraid",TRUE,23,"3"
"79751","557793","afraid",TRUE,23,"3"
"79762","270974","afraid",FALSE,23,"3"
"79791","668564","afraid",FALSE,23,"2"
"7980","421356","afraid",TRUE,23,"2"
"79832","586769","afraid",TRUE,23,"2"
"79841","991567","afraid",FALSE,23,"1"
"7988","447172","afraid",TRUE,23,"2"
"79901","656213","afraid",FALSE,23,"3"
"7992","928521","afraid",FALSE,23,"2"
"79932","794135","afraid",FALSE,23,"1"
"7996","892330","afraid",FALSE,23,"1"
"7998","489650","afraid",FALSE,23,"2"
"79992","290736","afraid",FALSE,23,"2"
"80031","563088","afraid",FALSE,23,"1"
"8005","646640","afraid",FALSE,23,"1"
"8006","799027","afraid",FALSE,23,"3"
"80071","317507","afraid",FALSE,23,"2"
"8008","424912","afraid",TRUE,23,"3"
"80091","790124","afraid",FALSE,23,"3"
"8010","367465","afraid",FALSE,23,"2"
"80122","786622","afraid",FALSE,23,"2"
"80131","285022","afraid",FALSE,23,"2"
"80142","448778","afraid",FALSE,23,"1"
"80171","807099","afraid",FALSE,23,"1"
"80191","817157","afraid",TRUE,23,"3"
"80202","681865","afraid",FALSE,23,"3"
"80242","728685","afraid",TRUE,23,"3"
"80262","864707","afraid",TRUE,23,"2"
"80282","690479","afraid",FALSE,23,"1"
"8029","147607","afraid",FALSE,23,"3"
"80311","254735","afraid",FALSE,23,"1"
"8033","270824","afraid",FALSE,23,"1"
"8037","646604","afraid",FALSE,23,"3"
"80401","609162","afraid",FALSE,23,"3"
"80412","890085","afraid",FALSE,23,"2"
"80432","903529","afraid",FALSE,23,"2"
"80441","713220","afraid",FALSE,23,"3"
"80451","149712","afraid",FALSE,23,"3"
"8046","331342","afraid",TRUE,23,"1"
"80472","211850","afraid",FALSE,23,"1"
"80491","556115","afraid",FALSE,23,"3"
"80502","919593","afraid",TRUE,23,"3"
"80531","557335","afraid",FALSE,23,"1"
"8062","754939","afraid",TRUE,23,"2"
"80631","621985","afraid",TRUE,23,"3"
"80652","582494","afraid",FALSE,23,"1"
"80661","838647","afraid",FALSE,23,"1"
"8072","139861","afraid",FALSE,23,"3"
"80731","269301","afraid",FALSE,23,"2"
"80751","898478","afraid",FALSE,23,"1"
"80781","132008","afraid",TRUE,23,"3"
"80791","411184","afraid",FALSE,23,"1"
"80802","653154","afraid",FALSE,23,"3"
"80821","542040","afraid",FALSE,23,"3"
"8083","476436","afraid",TRUE,23,"2"
"8085","191494","afraid",FALSE,23,"2"
"8087","125849","afraid",FALSE,23,"2"
"80891","165953","afraid",FALSE,23,"3"
"8091","750353","afraid",FALSE,23,"3"
"80922","813507","afraid",FALSE,23,"2"
"80932","723650","hopeful",FALSE,23,"3"
"80951","794582","hopeful",TRUE,23,"3"
"8099","697991","hopeful",FALSE,23,"1"
"81002","369971","hopeful",TRUE,23,"3"
"81022","519278","hopeful",FALSE,23,"3"
"81041","666337","hopeful",TRUE,23,"3"
"81052","694623","hopeful",TRUE,23,"2"
"8106","263932","hopeful",FALSE,23,"3"
"81071","325293","hopeful",TRUE,23,"2"
"81091","383263","hopeful",TRUE,23,"2"
"8111","499818","hopeful",FALSE,23,"2"
"81141","864665","hopeful",FALSE,23,"3"
"81151","492317","hopeful",TRUE,23,"3"
"8116","996648","hopeful",FALSE,23,"2"
"81191","711900","hopeful",TRUE,23,"3"
"81242","146652","hopeful",TRUE,23,"2"
"81251","634757","hopeful",FALSE,23,"1"
"81262","523924","hopeful",FALSE,23,"1"
"81271","419057","hopeful",TRUE,23,"3"
"81281","855457","hopeful",FALSE,23,"3"
"81292","170941","hopeful",TRUE,23,"2"
"81331","499724","hopeful",TRUE,23,"3"
"81341","402116","hopeful",FALSE,23,"3"
"81371","993521","hopeful",TRUE,23,"1"
"81391","984081","hopeful",TRUE,23,"1"
"81401","437634","hopeful",TRUE,23,"2"
"8141","235660","hopeful",FALSE,23,"1"
"81431","690551","hopeful",TRUE,23,"1"
"81461","684765","hopeful",TRUE,23,"1"
"81472","945036","hopeful",TRUE,23,"2"
"8151","372358","hopeful",FALSE,23,"3"
"81551","344062","hopeful",TRUE,23,"2"
"81562","203431","hopeful",FALSE,23,"2"
"8157","601958","hopeful",FALSE,23,"3"
"8160","833098","hopeful",TRUE,23,"2"
"81622","399951","hopeful",TRUE,23,"2"
"8163","729456","hopeful",FALSE,23,"1"
"81691","968677","hopeful",FALSE,23,"1"
"81712","667285","hopeful",FALSE,23,"2"
"81721","587334","hopeful",FALSE,23,"1"
"81731","294295","hopeful",TRUE,23,"2"
"8175","108643","hopeful",TRUE,23,"1"
"8177","205327","hopeful",TRUE,23,"2"
"8180","773298","hopeful",TRUE,23,"1"
"81811","741823","hopeful",FALSE,23,"3"
"8182","277676","hopeful",FALSE,23,"3"
"81831","684032","hopeful",TRUE,23,"2"
"81851","107887","hopeful",FALSE,23,"2"
"81861","778469","hopeful",TRUE,23,"2"
"81871","642830","hopeful",FALSE,23,"1"
"81892","307367","hopeful",TRUE,23,"3"
"81902","257397","hopeful",FALSE,23,"1"
"8192","265152","hopeful",FALSE,23,"3"
"81931","348052","hopeful",TRUE,23,"1"
"81941","728304","hopeful",FALSE,23,"3"
"8195","483060","hopeful",FALSE,23,"2"
"81992","717464","hopeful",TRUE,23,"1"
"82001","140324","hopeful",FALSE,23,"2"
"82022","320516","hopeful",FALSE,23,"3"
"82032","146289","hopeful",TRUE,23,"2"
"8204","380203","hopeful",TRUE,23,"3"
"82051","216422","hopeful",TRUE,23,"1"
"82062","315237","hopeful",FALSE,23,"2"
"8207","896109","hopeful",FALSE,23,"3"
"82091","490728","hopeful",TRUE,23,"2"
"82122","869544","hopeful",FALSE,23,"3"
"82131","557793","hopeful",FALSE,23,"3"
"82141","270974","hopeful",TRUE,23,"3"
"82171","668564","hopeful",TRUE,23,"2"
"8218","421356","hopeful",FALSE,23,"2"
"8221","586769","hopeful",FALSE,23,"2"
"8222","991567","hopeful",FALSE,23,"1"
"82261","447172","hopeful",FALSE,23,"2"
"82281","656213","hopeful",TRUE,23,"3"
"82302","928521","hopeful",TRUE,23,"2"
"8231","794135","hopeful",TRUE,23,"1"
"82341","892330","hopeful",TRUE,23,"1"
"82361","489650","hopeful",TRUE,23,"2"
"82371","290736","hopeful",TRUE,23,"2"
"82411","563088","hopeful",TRUE,23,"1"
"82431","646640","hopeful",TRUE,23,"1"
"82441","799027","hopeful",TRUE,23,"3"
"8245","317507","hopeful",TRUE,23,"2"
"82462","424912","hopeful",FALSE,23,"3"
"82471","790124","hopeful",TRUE,23,"3"
"8248","367465","hopeful",TRUE,23,"2"
"8250","786622","hopeful",FALSE,23,"2"
"82511","285022","hopeful",FALSE,23,"2"
"8252","448778","hopeful",TRUE,23,"1"
"82551","807099","hopeful",TRUE,23,"1"
"8257","817157","hopeful",FALSE,23,"3"
"82582","681865","hopeful",TRUE,23,"3"
"82621","728685","hopeful",FALSE,23,"3"
"82641","864707","hopeful",FALSE,23,"2"
"82661","690479","hopeful",TRUE,23,"1"
"82671","147607","hopeful",TRUE,23,"3"
"8269","254735","hopeful",TRUE,23,"1"
"82712","270824","hopeful",FALSE,23,"1"
"82752","646604","hopeful",TRUE,23,"3"
"82781","609162","hopeful",FALSE,23,"3"
"8279","890085","hopeful",TRUE,23,"2"
"82812","903529","hopeful",FALSE,23,"2"
"82822","713220","hopeful",TRUE,23,"3"
"82832","149712","hopeful",TRUE,23,"3"
"8284","331342","hopeful",FALSE,23,"1"
"82851","211850","hopeful",TRUE,23,"1"
"82871","556115","hopeful",TRUE,23,"3"
"82882","919593","hopeful",FALSE,23,"3"
"82911","557335","hopeful",TRUE,23,"1"
"83002","754939","hopeful",TRUE,23,"2"
"8301","621985","hopeful",FALSE,23,"3"
"83031","582494","hopeful",FALSE,23,"1"
"83042","838647","hopeful",TRUE,23,"1"
"83102","139861","hopeful",TRUE,23,"3"
"83112","269301","hopeful",TRUE,23,"2"
"83131","898478","hopeful",TRUE,23,"1"
"83162","132008","hopeful",FALSE,23,"3"
"8317","411184","hopeful",TRUE,23,"1"
"83181","653154","hopeful",TRUE,23,"3"
"83202","542040","hopeful",TRUE,23,"3"
"8321","476436","hopeful",FALSE,23,"2"
"8323","191494","hopeful",TRUE,23,"2"
"8325","125849","hopeful",FALSE,23,"2"
"83272","165953","hopeful",TRUE,23,"3"
"83292","750353","hopeful",FALSE,23,"3"
"8330","813507","hopeful",TRUE,23,"2"
"83311","723650","proud",FALSE,23,"3"
"83332","794582","proud",TRUE,23,"3"
"83372","697991","proud",FALSE,23,"1"
"83381","369971","proud",TRUE,23,"3"
"83402","519278","proud",FALSE,23,"3"
"83421","666337","proud",TRUE,23,"3"
"83431","694623","proud",TRUE,23,"2"
"83441","263932","proud",FALSE,23,"3"
"83451","325293","proud",TRUE,23,"2"
"83471","383263","proud",TRUE,23,"2"
"83492","499818","proud",FALSE,23,"2"
"83521","864665","proud",FALSE,23,"3"
"83531","492317","proud",TRUE,23,"3"
"83541","996648","proud",FALSE,23,"2"
"83571","711900","proud",TRUE,23,"3"
"8362","146652","proud",TRUE,23,"2"
"83631","634757","proud",FALSE,23,"1"
"83642","523924","proud",FALSE,23,"1"
"8365","419057","proud",TRUE,23,"3"
"83662","855457","proud",FALSE,23,"3"
"8367","170941","proud",TRUE,23,"2"
"83711","499724","proud",TRUE,23,"3"
"83721","402116","proud",FALSE,23,"3"
"83751","993521","proud",TRUE,23,"1"
"83771","984081","proud",TRUE,23,"1"
"83781","437634","proud",TRUE,23,"2"
"8379","235660","proud",FALSE,23,"1"
"83812","690551","proud",TRUE,23,"1"
"83841","684765","proud",TRUE,23,"1"
"83851","945036","proud",TRUE,23,"2"
"8389","372358","proud",FALSE,23,"3"
"83931","344062","proud",FALSE,23,"2"
"83941","203431","proud",FALSE,23,"2"
"83951","601958","proud",FALSE,23,"3"
"8398","833098","proud",TRUE,23,"2"
"84001","399951","proud",TRUE,23,"2"
"84011","729456","proud",FALSE,23,"1"
"8407","968677","proud",FALSE,23,"1"
"84092","667285","proud",FALSE,23,"2"
"84101","587334","proud",FALSE,23,"1"
"84111","294295","proud",TRUE,23,"2"
"8413","108643","proud",TRUE,23,"1"
"84151","205327","proud",TRUE,23,"2"
"84182","773298","proud",TRUE,23,"1"
"84191","741823","proud",FALSE,23,"3"
"84201","277676","proud",FALSE,23,"3"
"84212","684032","proud",TRUE,23,"2"
"84231","107887","proud",FALSE,23,"2"
"8424","778469","proud",TRUE,23,"2"
"84251","642830","proud",TRUE,23,"1"
"8427","307367","proud",TRUE,23,"3"
"84281","257397","proud",FALSE,23,"1"
"84301","265152","proud",FALSE,23,"3"
"8431","348052","proud",TRUE,23,"1"
"84321","728304","proud",FALSE,23,"3"
"84331","483060","proud",FALSE,23,"2"
"84372","717464","proud",TRUE,23,"1"
"84381","140324","proud",FALSE,23,"2"
"84401","320516","proud",FALSE,23,"3"
"8441","146289","proud",TRUE,23,"2"
"84421","380203","proud",TRUE,23,"3"
"8443","216422","proud",TRUE,23,"1"
"84442","315237","proud",FALSE,23,"2"
"8445","896109","proud",FALSE,23,"3"
"84471","490728","proud",TRUE,23,"2"
"84502","869544","proud",FALSE,23,"3"
"8451","557793","proud",FALSE,23,"3"
"84521","270974","proud",TRUE,23,"3"
"84551","668564","proud",TRUE,23,"2"
"8456","421356","proud",FALSE,23,"2"
"84591","586769","proud",FALSE,23,"2"
"84601","991567","proud",FALSE,23,"1"
"8464","447172","proud",FALSE,23,"2"
"8466","656213","proud",TRUE,23,"3"
"8468","928521","proud",TRUE,23,"2"
"8469","794135","proud",TRUE,23,"1"
"84721","892330","proud",TRUE,23,"1"
"8474","489650","proud",TRUE,23,"2"
"8475","290736","proud",TRUE,23,"2"
"84792","563088","proud",TRUE,23,"1"
"84812","646640","proud",TRUE,23,"1"
"84821","799027","proud",TRUE,23,"3"
"84831","317507","proud",TRUE,23,"2"
"84841","424912","proud",FALSE,23,"3"
"84851","790124","proud",TRUE,23,"3"
"8486","367465","proud",TRUE,23,"2"
"84882","786622","proud",FALSE,23,"2"
"84891","285022","proud",FALSE,23,"2"
"84901","448778","proud",TRUE,23,"1"
"84932","807099","proud",TRUE,23,"1"
"8495","817157","proud",TRUE,23,"3"
"84961","681865","proud",TRUE,23,"3"
"85001","728685","proud",FALSE,23,"3"
"8502","864707","proud",FALSE,23,"2"
"8504","690479","proud",TRUE,23,"1"
"85052","147607","proud",TRUE,23,"3"
"85071","254735","proud",TRUE,23,"1"
"8509","270824","proud",FALSE,23,"1"
"85131","646604","proud",TRUE,23,"3"
"85161","609162","proud",FALSE,23,"3"
"8517","890085","proud",TRUE,23,"2"
"85191","903529","proud",FALSE,23,"2"
"85202","713220","proud",TRUE,23,"3"
"85211","149712","proud",TRUE,23,"3"
"85221","331342","proud",FALSE,23,"1"
"85231","211850","proud",TRUE,23,"1"
"85251","556115","proud",FALSE,23,"3"
"8526","919593","proud",FALSE,23,"3"
"85291","557335","proud",TRUE,23,"1"
"8538","754939","proud",TRUE,23,"2"
"8539","621985","proud",FALSE,23,"3"
"85412","582494","proud",TRUE,23,"1"
"85422","838647","proud",TRUE,23,"1"
"8548","139861","proud",FALSE,23,"3"
"8549","269301","proud",TRUE,23,"2"
"85512","898478","proud",TRUE,23,"1"
"85542","132008","proud",FALSE,23,"3"
"8555","411184","proud",TRUE,23,"1"
"8556","653154","proud",TRUE,23,"3"
"85581","542040","proud",TRUE,23,"3"
"85592","476436","proud",FALSE,23,"2"
"85612","191494","proud",TRUE,23,"2"
"85632","125849","proud",FALSE,23,"2"
"85651","165953","proud",TRUE,23,"3"
"85671","750353","proud",FALSE,23,"3"
"8568","813507","proud",TRUE,23,"2"
"85691","723650","strong",FALSE,23,"3"
"85711","794582","strong",TRUE,23,"3"
"85751","697991","strong",FALSE,23,"1"
"85762","369971","strong",TRUE,23,"3"
"85781","519278","strong",FALSE,23,"3"
"85801","666337","strong",TRUE,23,"3"
"8581","694623","strong",FALSE,23,"2"
"8582","263932","strong",FALSE,23,"3"
"85832","325293","strong",TRUE,23,"2"
"8585","383263","strong",TRUE,23,"2"
"85871","499818","strong",FALSE,23,"2"
"85902","864665","strong",FALSE,23,"3"
"8591","492317","strong",TRUE,23,"3"
"85921","996648","strong",FALSE,23,"2"
"85951","711900","strong",TRUE,23,"3"
"86001","146652","strong",FALSE,23,"2"
"86011","634757","strong",FALSE,23,"1"
"86022","523924","strong",FALSE,23,"1"
"86031","419057","strong",TRUE,23,"3"
"86042","855457","strong",FALSE,23,"3"
"8605","170941","strong",FALSE,23,"2"
"8609","499724","strong",TRUE,23,"3"
"8610","402116","strong",FALSE,23,"3"
"86131","993521","strong",TRUE,23,"1"
"86151","984081","strong",TRUE,23,"1"
"86162","437634","strong",TRUE,23,"2"
"86172","235660","strong",FALSE,23,"1"
"86192","690551","strong",TRUE,23,"1"
"86221","684765","strong",TRUE,23,"1"
"86232","945036","strong",TRUE,23,"2"
"86271","372358","strong",FALSE,23,"3"
"86311","344062","strong",FALSE,23,"2"
"86321","203431","strong",FALSE,23,"2"
"86332","601958","strong",FALSE,23,"3"
"8636","833098","strong",TRUE,23,"2"
"86381","399951","strong",TRUE,23,"2"
"86391","729456","strong",FALSE,23,"1"
"8645","968677","strong",FALSE,23,"1"
"86472","667285","strong",FALSE,23,"2"
"86481","587334","strong",TRUE,23,"1"
"86491","294295","strong",TRUE,23,"2"
"86511","108643","strong",TRUE,23,"1"
"8653","205327","strong",TRUE,23,"2"
"86562","773298","strong",TRUE,23,"1"
"8657","741823","strong",FALSE,23,"3"
"8658","277676","strong",FALSE,23,"3"
"8659","684032","strong",FALSE,23,"2"
"8661","107887","strong",FALSE,23,"2"
"8662","778469","strong",TRUE,23,"2"
"86631","642830","strong",FALSE,23,"1"
"86651","307367","strong",TRUE,23,"3"
"86661","257397","strong",TRUE,23,"1"
"86682","265152","strong",FALSE,23,"3"
"86691","348052","strong",TRUE,23,"1"
"86702","728304","strong",FALSE,23,"3"
"86711","483060","strong",FALSE,23,"2"
"86751","717464","strong",TRUE,23,"1"
"86761","140324","strong",FALSE,23,"2"
"86781","320516","strong",FALSE,23,"3"
"86792","146289","strong",TRUE,23,"2"
"86801","380203","strong",TRUE,23,"3"
"86812","216422","strong",TRUE,23,"1"
"86821","315237","strong",FALSE,23,"2"
"86831","896109","strong",FALSE,23,"3"
"8685","490728","strong",TRUE,23,"2"
"8688","869544","strong",FALSE,23,"3"
"8689","557793","strong",FALSE,23,"3"
"86901","270974","strong",TRUE,23,"3"
"86931","668564","strong",TRUE,23,"2"
"86941","421356","strong",FALSE,23,"2"
"86972","586769","strong",FALSE,23,"2"
"86981","991567","strong",TRUE,23,"1"
"87021","447172","strong",FALSE,23,"2"
"87041","656213","strong",TRUE,23,"3"
"87062","928521","strong",TRUE,23,"2"
"87071","794135","strong",TRUE,23,"1"
"87101","892330","strong",TRUE,23,"1"
"8712","489650","strong",TRUE,23,"2"
"8713","290736","strong",TRUE,23,"2"
"87171","563088","strong",FALSE,23,"1"
"8719","646640","strong",TRUE,23,"1"
"87201","799027","strong",TRUE,23,"3"
"8721","317507","strong",TRUE,23,"2"
"87221","424912","strong",FALSE,23,"3"
"87231","790124","strong",FALSE,23,"3"
"87241","367465","strong",TRUE,23,"2"
"87262","786622","strong",FALSE,23,"2"
"87271","285022","strong",FALSE,23,"2"
"87282","448778","strong",TRUE,23,"1"
"8731","807099","strong",TRUE,23,"1"
"8733","817157","strong",TRUE,23,"3"
"87341","681865","strong",TRUE,23,"3"
"87381","728685","strong",FALSE,23,"3"
"87402","864707","strong",FALSE,23,"2"
"87421","690479","strong",FALSE,23,"1"
"87431","147607","strong",TRUE,23,"3"
"87451","254735","strong",TRUE,23,"1"
"8747","270824","strong",FALSE,23,"1"
"8751","646604","strong",TRUE,23,"3"
"87541","609162","strong",FALSE,23,"3"
"87552","890085","strong",TRUE,23,"2"
"87571","903529","strong",FALSE,23,"2"
"8758","713220","strong",TRUE,23,"3"
"87591","149712","strong",TRUE,23,"3"
"87601","331342","strong",FALSE,23,"1"
"87611","211850","strong",TRUE,23,"1"
"8763","556115","strong",FALSE,23,"3"
"87641","919593","strong",FALSE,23,"3"
"87672","557335","strong",TRUE,23,"1"
"87762","754939","strong",TRUE,23,"2"
"87771","621985","strong",FALSE,23,"3"
"87791","582494","strong",TRUE,23,"1"
"8780","838647","strong",TRUE,23,"1"
"8786","139861","strong",TRUE,23,"3"
"87871","269301","strong",TRUE,23,"2"
"87892","898478","strong",TRUE,23,"1"
"87921","132008","strong",FALSE,23,"3"
"87932","411184","strong",TRUE,23,"1"
"87941","653154","strong",TRUE,23,"3"
"8796","542040","strong",TRUE,23,"3"
"87971","476436","strong",FALSE,23,"2"
"87991","191494","strong",TRUE,23,"2"
"88012","125849","strong",FALSE,23,"2"
"8803","165953","strong",FALSE,23,"3"
"88051","750353","strong",FALSE,23,"3"
"88062","813507","strong",FALSE,23,"2"
"88071","723650","knowledge",FALSE,23,"3"
"88091","794582","knowledge",TRUE,23,"3"
"88131","697991","knowledge",FALSE,23,"1"
"88141","369971","knowledge",TRUE,23,"3"
"88161","519278","knowledge",FALSE,23,"3"
"8818","666337","knowledge",TRUE,23,"3"
"88191","694623","knowledge",TRUE,23,"2"
"88202","263932","knowledge",FALSE,23,"3"
"88211","325293","knowledge",TRUE,23,"2"
"88231","383263","knowledge",TRUE,23,"2"
"88251","499818","knowledge",FALSE,23,"2"
"8828","864665","knowledge",FALSE,23,"3"
"88291","492317","knowledge",TRUE,23,"3"
"88302","996648","knowledge",FALSE,23,"2"
"88331","711900","knowledge",TRUE,23,"3"
"88381","146652","knowledge",TRUE,23,"2"
"88391","634757","knowledge",FALSE,23,"1"
"88401","523924","knowledge",FALSE,23,"1"
"88412","419057","knowledge",TRUE,23,"3"
"88421","855457","knowledge",FALSE,23,"3"
"88431","170941","knowledge",FALSE,23,"2"
"88471","499724","knowledge",TRUE,23,"3"
"88482","402116","knowledge",FALSE,23,"3"
"88512","993521","knowledge",TRUE,23,"1"
"8853","984081","knowledge",TRUE,23,"1"
"88541","437634","knowledge",TRUE,23,"2"
"8855","235660","knowledge",FALSE,23,"1"
"88571","690551","knowledge",TRUE,23,"1"
"88601","684765","knowledge",TRUE,23,"1"
"88611","945036","knowledge",TRUE,23,"2"
"88651","372358","knowledge",FALSE,23,"3"
"88691","344062","knowledge",TRUE,23,"2"
"88701","203431","knowledge",FALSE,23,"2"
"88712","601958","knowledge",FALSE,23,"3"
"8874","833098","knowledge",TRUE,23,"2"
"88761","399951","knowledge",TRUE,23,"2"
"88771","729456","knowledge",FALSE,23,"1"
"88831","968677","knowledge",FALSE,23,"1"
"88852","667285","knowledge",FALSE,23,"2"
"88862","587334","knowledge",FALSE,23,"1"
"88871","294295","knowledge",TRUE,23,"2"
"88891","108643","knowledge",TRUE,23,"1"
"88911","205327","knowledge",TRUE,23,"2"
"88941","773298","knowledge",TRUE,23,"1"
"88952","741823","knowledge",FALSE,23,"3"
"88962","277676","knowledge",FALSE,23,"3"
"88971","684032","knowledge",FALSE,23,"2"
"88991","107887","knowledge",FALSE,23,"2"
"89001","778469","knowledge",TRUE,23,"2"
"8901","642830","knowledge",TRUE,23,"1"
"89032","307367","knowledge",TRUE,23,"3"
"89041","257397","knowledge",TRUE,23,"1"
"8906","265152","knowledge",FALSE,23,"3"
"89071","348052","knowledge",TRUE,23,"1"
"89081","728304","knowledge",FALSE,23,"3"
"89091","483060","knowledge",FALSE,23,"2"
"89131","717464","knowledge",TRUE,23,"1"
"89141","140324","knowledge",TRUE,23,"2"
"89161","320516","knowledge",FALSE,23,"3"
"89171","146289","knowledge",FALSE,23,"2"
"89181","380203","knowledge",TRUE,23,"3"
"89191","216422","knowledge",TRUE,23,"1"
"89201","315237","knowledge",FALSE,23,"2"
"89211","896109","knowledge",FALSE,23,"3"
"8923","490728","knowledge",TRUE,23,"2"
"89261","869544","knowledge",FALSE,23,"3"
"89271","557793","knowledge",FALSE,23,"3"
"89281","270974","knowledge",TRUE,23,"3"
"89312","668564","knowledge",TRUE,23,"2"
"89321","421356","knowledge",FALSE,23,"2"
"89351","586769","knowledge",TRUE,23,"2"
"8936","991567","knowledge",TRUE,23,"1"
"89402","447172","knowledge",FALSE,23,"2"
"89421","656213","knowledge",TRUE,23,"3"
"89442","928521","knowledge",TRUE,23,"2"
"8945","794135","knowledge",TRUE,23,"1"
"8948","892330","knowledge",TRUE,23,"1"
"8950","489650","knowledge",TRUE,23,"2"
"89511","290736","knowledge",TRUE,23,"2"
"89551","563088","knowledge",FALSE,23,"1"
