StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,audio_q,angry1a,afraid1a,hopeful1a,proud1a,strong1a,knowledge1a,moral1a,inspiring1a,angry1b,afraid1b,hopeful1b,proud1b,strong1b,knowledge1b,moral1b,inspiring1b,angry2a,afraid2a,hopeful2a,proud2a,strong2a,knowledge2a,moral2a,inspiring2a,angry2b,afraid2b,hopeful2b,proud2b,strong2b,knowledge2b,moral2b,inspiring2b,angry3a,afraid3a,hopeful3a,proud3a,strong3a,knowledge3a,moral3a,inspiring3a,angry3b,afraid3b,hopeful3b,proud3b,strong3b,knowledge3b,moral3b,inspiring3b,angry4a,afraid4a,hopeful4a,proud4a,strong4a,knowledge4a,moral4a,inspiring4a,angry4b,afraid4b,hopeful4b,proud4b,strong4b,knowledge4b,moral4b,inspiring4b,angry5a,afraid5a,hopeful5a,proud5a,strong5a,knowledge5a,moral5a,inspiring5a,angry5b,afraid5b,hopeful5b,proud5b,strong5b,knowledge5b,moral5b,inspiring5b,angry6a,afraid6a,hopeful6a,proud6a,strong6a,knowledge6a,moral6a,inspiring6a,angry6b,afraid6b,hopeful6b,proud6b,strong6b,knowledge6b,moral6b,inspiring6b,angry7a,afraid7a,hopeful7a,proud7a,strong7a,knowledge7a,moral7a,inspiring7a,angry7b,afraid7b,hopeful7b,proud7b,strong7b,knowledge7b,moral7b,inspiring7b,angry8a,afraid8a,hopeful8a,proud8a,strong8a,knowledge8a,moral8a,inspiring8a,angry8b,afraid8b,hopeful8b,proud8b,strong8b,knowledge8b,moral8b,inspiring8b,angry9a,afraid9a,hopeful9a,proud9a,strong9a,knowledge9a,moral9a,inspiring9a,angry9a,afraid9a,hopeful9a,proud9a,strong9a,knowledge9a,moral9a,inspiring9a,angry10,afraid10a,hopeful10a,proud10a,strong10a,knowledge10a,moral10a,inspiring10a,angry10b,afraid10b,hopeful10b,proud10b,strong10b,knowledge10b,moral10b,inspiring10b,confused_text,comments_text,mturk_code,rand_1_assignment,rand_2_assignment,rand_3_assignment,rand_4_assignment,rand_5_assignment,rand_6_assignment,rand_7_assignment,rand_8_assignment,rand_9_assignment,rand_10_assignment
2019-09-22 10:50:09,2019-09-22 10:57:31,IP Address,73.135.2.149,100,441,True,2019-09-22 10:57:31,R_1ohImu5MKlRwq4z,,,,,39.148406982421875,-76.79219818115234375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,no,no,728946,2,2,1,2,3,1,2,3,3,3
2019-09-22 10:47:37,2019-09-22 10:59:31,IP Address,174.126.191.230,100,714,True,2019-09-22 10:59:31,R_uwzI68niDgX3Ypb,,,,,34.77569580078125,-112.4730987548828125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement B,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,no,no,313480,2,2,1,2,2,1,3,3,1,1
2019-09-22 10:48:33,2019-09-22 10:59:32,IP Address,65.25.78.69,100,658,True,2019-09-22 10:59:33,R_3J4470hhCOe93oQ,,,,,40.979095458984375,-81.534698486328125,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement B,Statement A,Statement A,Statement B,Statement A,NO,NO,267532,1,1,1,2,1,1,1,2,1,2
2019-09-22 10:49:09,2019-09-22 11:00:24,IP Address,73.66.114.81,100,675,True,2019-09-22 11:00:24,R_29vron12EGKcmJb,,,,,37.675506591796875,-121.006805419921875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,"It wasn't always easy to differentiate between the two speeches being compared. sometimes one didn't obviously make me ""more"" angry but I did my best to answer honestly. ",,718848,1,3,1,1,3,2,2,3,3,3
2019-09-22 10:53:14,2019-09-22 11:00:30,IP Address,162.154.128.144,100,436,True,2019-09-22 11:00:30,R_1oeiVzqkGVfhTqd,,,,,41.1074981689453125,-81.50060272216796875,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement B,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,"Get rid of the videos, and have only audio and written statements.",762655,1,2,2,2,2,3,3,1,1,2
2019-09-22 10:52:25,2019-09-22 11:00:36,IP Address,76.107.199.188,100,490,True,2019-09-22 11:00:36,R_2YDhAmA3iJ4R25O,,,,,35.2344970703125,-89.85019683837890625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,No I just didn't feel particularly angry about any of these statements.,no,411901,1,3,3,3,2,1,1,2,1,2
2019-09-22 10:52:41,2019-09-22 11:02:03,IP Address,76.122.192.128,100,561,True,2019-09-22 11:02:04,R_1f3Bl5mblwPbs4u,,,,,35.8450927734375,-86.4900970458984375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,,,,,,,,,Statement A,Statement B,Statement A,Statement B,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement B,Statement A,,,,,,,,,No.,"None,thanks.",436363,2,2,1,1,2,1,1,1,2,1
2019-09-22 10:53:40,2019-09-22 11:03:26,IP Address,75.165.181.27,100,585,True,2019-09-22 11:03:26,R_2ci5SF9J6lhsoYO,,,,,35.9824981689453125,-78.53759765625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,"There was a portion where both A and B where the exact same statement word for word with no video. I wish there was ""feel the same"" option for speech that was identical or nearly identical without a video.",,509874,1,3,2,3,1,1,3,3,1,3
2019-09-22 10:56:02,2019-09-22 11:04:43,IP Address,73.233.150.132,100,520,True,2019-09-22 11:04:43,R_2Ygi2hoaaUN9F2x,,,,,40.1136016845703125,-74.93959808349609375,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement B,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,"one of the set of choices was only different by the word ""all"" -- the entire statement was exactly the same, and because it was text, I couldn't even pull from the emotional energy of the voice.",,183269,3,1,2,3,2,1,1,2,3,1
2019-09-22 10:53:02,2019-09-22 11:05:41,IP Address,172.58.27.40,100,758,True,2019-09-22 11:05:42,R_1Q9JEz7pQdQ6x05,,,,,34.0803070068359375,-117.7350006103515625,anonymous,EN,"""Because we happen to believe that America faces big challenges, we recognize this is a year with a big choice, and the Americans want to see big changes, and I'm gonna bring it to this country.""",,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,,,,,,,,,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,Statement B,Statement B,Statement A,Statement A,Statement A,Statement A,Statement A,Statement A,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,Statement A,Statement A,Statement B,Statement B,Statement B,Statement B,Statement B,Statement B,,,,,,,,,No.,No.,175084,1,1,1,1,2,3,1,3,3,3
